"","DATE_hour_week","slope_Temp","slope_Irrad","intercept","minimum"
"33",32,-2.30373572720858,-0.0332433363440517,49.4666047511349,7.66498071619678
"34",33,-4.8229101896286,-0.0829614847898483,124.699417307973,4.420415148139
"35",34,-5.5660374750122,-0.0545014501735328,126.599580994244,7.41368090307582
"36",35,-5.15944755077582,-0.0731514737421945,126.69743277849,13.0329106733035
"37",36,-4.73820603342601,-0.0490866223381341,119.772360914048,10.4956849065209
"38",37,-4.90383932001086,-0.0625720259781193,125.6537365904,10.9071969742158
"39",38,-4.42240104453504,-0.0604926784192305,117.482906908631,8.17674138558267
"40",39,-4.87999693267527,-0.0793509850440338,114.652901026405,7.18480692135636
"41",40,-4.31288909618323,-0.0648056806059872,109.930115239219,6.53366341372021
"42",41,-3.79862275799251,-0.142355463176343,95.222008296713,2.07896268478902
"43",42,-2.35019580989883,-0.0879942006673467,49.6777296967351,5.659385047184
"44",43,-2.60116977663224,-0.110298782540003,47.2898620164665,3.3140894996074
"45",44,-2.19223596503066,-1.96128486046907,46.3793195013728,1.54734303086424
"46",45,-2.25840266733085,-2.13171316490439,45.8297686090016,6.13201210336968
"47",46,-1.49174461289178,-0.770107347005562,26.7736430527774,2.86367829224217
"48",47,-1.62893978291154,-0.894047713362449,31.865841633676,5.33972626998203
"49",48,-1.9066524467683,-0.851825567532966,31.397487242005,1.30199263105563
"50",49,-2.22464148415541,-0.929569579084894,33.1552242274139,8.03592174532564
"51",50,-1.74004947728884,-0.572925214548077,31.7726068821356,7.50852035035918
"52",51,-2.05130350949992,-0.317524140110482,32.6672171284886,5.42282401271772
"53",52,-2.01730806738543,-0.297269414454797,31.2211092201182,3.29698383232658
"54",53,-1.7063506727346,-0.143148817582025,33.0562452975135,5.66837980373276
"55",54,-2.03586551818001,-0.0642985188799398,33.6983736649069,1.84780846715641
"56",55,-2.37146280488561,-0.0719325012180298,46.1952573160765,2.78355505336878
"57",56,-2.39066126033982,-0.0226110626340902,49.7577164226036,3.24728423381175
"58",57,-6.38456070663139,-0.0445547404735181,127.003853503866,8.26987735428551
"59",58,-6.15753887439798,-0.0586624869654022,131.251822993298,7.70885983532647
"60",59,-5.79103389143279,-0.053140610605324,129.71068183152,12.2376503781013
"61",60,-5.51642601855436,-0.0594029177165073,127.352098644473,14.4868835889435
"62",61,-5.61478468200726,-0.0361805104584821,125.103857034647,10.7791022659137
"63",62,-5.75726992543475,-0.018478499912539,122.35546928416,9.24492692089025
"64",63,-4.89803558588028,-0.121846318244934,124.264635905623,7.43022502958775
"65",64,-5.22628613024782,-0.109205680668268,119.046505985224,10.3325039540355
"66",65,-4.64551009475504,-0.141731053878686,99.2991419196026,3.78501129673557
"67",66,-2.32511917252008,-0.0937385228300203,55.7397045301724,8.04324433209235
"68",67,-2.51594978223559,-0.469404922994858,56.5874042678437,7.38031388953903
"69",68,-2.627995689251,-1.1283254023288,50.256128796955,4.05059892037024
"70",69,-2.75489217276986,-2.84252339404406,56.0646394120286,2.81004565731445
"71",70,-2.25624371930552,-0.900563833322758,37.7519826692529,5.80891934723666
"72",71,-2.56949154122808,-1.86650535744335,38.5054820328083,6.29849412665021
"73",72,-1.87940937583035,-0.248252237523307,34.0274734972818,3.84565365102861
"74",73,-2.57849311364236,-1.32780609010445,38.2997123452491,7.02806389455065
"75",74,-2.3143344931803,-0.986111769612767,38.6470365154632,3.88063473058543
"76",75,-2.659866720438,-0.959015801548958,38.3437314778566,2.76498146355152
"77",76,-2.7671806736814,-0.094480620245157,37.3366661378302,6.36455261798899
"78",77,-2.52274154126644,-0.0668117105960846,37.9240883290768,3.51883047819138
"79",78,-2.33199082072109,-0.0381947482523106,40.7629370437373,2.86080142972962
"80",79,-2.55728122879573,-0.0292604825305553,47.7024442143334,4.72347813064646
"81",80,-3.23609796316767,-0.0277074980402085,58.8288538770932,10.968817110553
"82",81,-5.43521548240132,-0.126330924602409,140.962530679001,7.03230835172384
"83",82,-5.04692539480783,-0.0325504318601791,122.29468363549,11.2215815521322
"84",83,-5.54325491699441,-0.0585198356654745,133.090068721905,12.3711383176756
"85",84,-5.06549079716206,-0.0324118435382843,122.827788829803,15.0736501812935
"86",85,-4.93712461114434,-0.0275485870315345,118.081066116982,10.3324986626636
"87",86,-4.9242540448904,-0.048964187502861,125.746901094913,13.0306238681078
"88",87,-4.99753353116552,-0.147571672258642,124.045478915698,13.9848974684274
"89",88,-5.08955479727163,-0.13825125055504,119.129847621455,14.4136737876556
"90",89,-4.34031729400158,-0.323438212275505,98.7743853479624,12.204087510705
"91",90,-2.27274321677622,-0.3268629573495,58.7667124476052,4.78811563784257
"92",91,-2.61764870584011,-0.317565187811852,51.7787352502346,0.82417044043541
"93",92,-3.04324277230613,-0.659942794213319,53.9309126989671,4.11757137449283
"94",93,-2.50448663184633,-2.30903846209011,50.6277393246104,7.91972135163446
"95",94,-1.8791576474905,-0.816668376326561,36.3067407310009,4.22417540848255
"96",95,-2.3700262011454,-2.10179217193015,37.9297860273376,9.57942200504048
"97",96,-2.44706238491567,-1.6285567269514,40.5876696050767,2.88096862492252
"98",97,-2.34453694593415,-0.561656983332661,36.3875692866121,4.7560177870486
"99",98,-2.24206313985199,-0.365122005262332,37.0003720830369,5.68843952704273
"100",99,-2.15435779957103,-0.352785185965889,37.240778702467,9.61362926206761
"101",100,-2.32220244720611,-0.315889921082008,39.448744004557,7.21702474543525
"102",101,-2.17501049493248,-0.0598335816845347,37.0406706489836,7.15412509433946
"103",102,-2.15888554566341,-0.0248206240228431,38.3380836847283,8.92795846243413
"104",103,-2.48429069272738,-0.0282942397115088,47.7288518804702,0.95002181744203
"105",104,-2.71303495189955,-0.0316581918535861,60.4273768279082,6.77697877143267
"106",105,-5.44569238594453,-0.0967957492536258,142.991164617625,10.3911904414443
"107",106,-5.1318756788969,-0.0484149008989334,124.846495777369,14.0561299026012
"108",107,-4.79848053173212,-0.0725192443665164,126.908380525159,9.22169734104134
"109",108,-4.54698509772442,-0.0442731877316512,118.717804159037,7.68328682138402
"110",109,-4.91299872100353,-0.0530561655759811,125.507432460785,3.8270888030529
"111",110,-4.88191339104868,-0.0562480880733347,124.278542995857,5.61822674645106
"112",111,-5.11947726562287,-0.0832971026309269,125.249524011475,10.7690950659278
"113",112,-5.10167835927487,-0.134060426375691,122.634757790533,9.8298103617009
"114",113,-4.3424797058477,-0.427059839694796,105.859284309905,9.29400684134609
"115",114,-2.18454996413604,-0.214222726066786,54.3359982752871,4.16545374942865
"116",115,-2.4606428660749,-0.422756071101972,51.2227945963899,2.5168701614462
"117",116,-3.08976266306679,-0.705904088042227,54.64602148129,3.48740765177101
"118",117,-2.51658396422863,-1.79116240143776,51.5397984534502,6.54206928610802
"119",118,-1.82707942633374,-0.423389308794778,36.6959760698412,5.97869607019349
"120",119,-1.9267437915198,-1.63091773257946,35.5967682587689,6.77742907128683
"121",120,-1.98758691549301,-0.597330585122108,33.9690807908773,4.777318328619
"122",121,-2.11649105447451,-0.560446720527448,35.447941719962,6.53571465258104
"123",122,-2.12668656464929,-2.61918391179614,40.9600481524522,6.00680818765569
"124",123,-2.24183420640272,-1.66272805321019,40.2857711272466,2.87705565033578
"125",124,-2.23878720402718,-0.776351615786552,39.0180342495441,2.30034890770912
"126",125,-2.16470408439636,-0.129138946533203,38.1976712346077,9.7389185577631
"127",126,-2.3009819984436,-0.0692199319601059,40.5746155232191,11.2514975965023
"128",127,-2.47320996964095,-0.149199016984913,53.5165615712042,6.08267960879691
"129",128,-2.59422477595689,-0.0528876404347812,60.4356824610396,10.2671086011853
"130",129,-5.43453120258829,-0.112140918410917,140.085037037091,9.36231834194117
"131",130,-4.81894324274458,-0.0704320608361909,132.404620899356,5.44946461240202
"132",131,-4.94977590441704,-0.0967415869235992,140.73856022954,10.0310311317444
"133",132,-4.8461075451334,-0.0681321584193095,134.267858184659,11.1178468264067
"134",133,-4.93284776806831,-0.0572905540466309,120.854818060994,5.49816118180752
"135",134,-4.75493936754875,-0.0581055907631609,116.441546970146,6.85160852575209
"136",135,-4.7568041831255,-0.0823947936296463,112.438300296664,7.48122189939022
"137",136,-4.8143269235935,-0.108265144972335,119.29379124668,8.95632613435886
"138",137,-4.31148850720211,-0.225465768124925,102.208558905826,6.08066488898722
"139",138,-2.23712816709106,-0.289356896217229,55.446692551324,4.08553509429685
"140",139,-2.27878874209779,-0.29843158645651,47.8208689874056,8.9850888758055
"141",140,-2.96541039064277,-1.08538214593978,54.2950772623967,3.58058620786177
"142",141,-3.13055288886227,-1.27496031487446,52.7229539639606,1.6501631895313
"143",142,-2.01709906185588,-1.76447698452289,33.1191176207822,3.2433192492685
"144",143,-1.74276241660118,-0.477129608392715,30.7946575284004,4.78608301281929
"145",144,-1.94602942422199,-0.462726966808926,32.3654357231595,3.00659390389963
"146",145,-2.14138047979755,-1.81735338288009,37.9664444844631,4.53248508137712
"147",146,-2.01566590663497,-0.5359842766828,36.6647378736163,7.79000343102602
"148",147,-2.3515624108825,-1.46115970007976,40.0769072490814,2.48551044317483
"149",148,-2.0429631701157,-0.460190524832549,36.2115157772969,3.52252013405107
"150",149,-2.26783318239818,-0.08690355026439,39.2379108711498,7.47664630538098
"151",150,-1.88800473187893,-0.100763689785032,38.9740821758045,2.17423740499134
"152",151,-2.46621866415499,-0.0490247545125667,52.9268057261371,11.7592480198103
"153",152,-2.1806702528807,-0.0411169028554743,50.0557200397339,5.15042579871125
"154",153,-1.77392187001971,-0.0171060887083279,46.0545110423789,4.31784543454498
"155",154,-1.70387347042561,-0.0178686678409576,44.8517595529556,7.38192704319954
"156",155,-1.6622086292778,-0.0272533372126188,45.2011391457997,0.440715691819787
"157",156,-1.5668121318856,-0.0225629162309754,42.1530569884098,3.31319960982691
"158",157,-1.97677573561668,-0.0102041959762573,40.4539804756641,2.5108287781477
"159",158,-1.65618601441383,-0.0380441695451736,43.1545382887125,3.65005734562874
"160",159,-1.92805398776341,-0.0383001907039831,43.4587409646686,5.48193173535992
"161",160,-1.80408880114555,-0.109123840928078,41.0405345410109,5.09427365660667
"162",161,-1.6024331845765,-0.0543988911990166,41.9962786856392,5.42505114227953
"163",162,-1.67139639571197,-0.180795470968324,41.5260016359584,2.8741147510906
"164",163,-2.02761135786836,-0.30096402567914,40.45669427936,2.56992250264885
"165",164,-1.97735750358358,-0.952446585000572,39.5223640477841,7.34915859187334
"166",165,-2.08704593356901,-1.3868621530003,44.9211970120009,6.10521775049594
"167",166,-1.38059003163228,-1.29547726720071,26.00211168395,4.8043040070145
"168",167,-1.36328928172588,-1.29548566043377,25.8506423383951,4.10774363577366
